,PCTPOV017_2018,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Heart disease_Lower 95% CI,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI
773,-0.29938649077718965,-0.1509814851318312,-0.08302106213255826,-0.23570992156712606,-1.120226436191929,-0.7161740128858771,-0.7941762778193272,-0.7812485678415118,-0.7676818894368042,-0.8290640195804815
774,1.8772906370160103,0.20959665164796057,0.2628311900680881,0.1713415431973392,1.1316812034672643,1.3661695127168376,1.2800812374302089,2.0706989742734767,2.112558436559291,1.9787994027499913
775,-0.5136707676065718,-0.08827224395273622,-0.14590328980540296,-0.04784001475275713,0.2559393435998,-0.5233644271819221,-0.43654567174182096,0.28823176045160936,0.384414240961634,0.32711503667324204
776,-0.8069018832678317,-1.2483932057659781,-1.2935039448348231,-1.1907152812068316,-0.6198025162676638,-0.7161740128858771,-0.5795979141728236,-0.6030018464593248,-0.575665867703731,-0.49872714636513227
777,-0.603895726271575,0.1939193413531868,0.12134617780418724,0.24962067103665941,0.7563632635240657,0.2864358327746897,0.493293904059695,0.6447252032159826,0.5764302626947071,0.6574519098885914
778,-0.31066461061031475,0.3193378237113746,0.3099928608227224,0.3278997988759796,-0.4946965362865974,-0.4848025100411305,-0.4723087323495721,-0.6030018464593248,-0.575665867703731,-0.6638955829728073
779,-0.694120684936578,-1.2327158954712043,-1.2463422740801888,-1.22202693234256,0.005727383637667712,-0.3691167586187579,-0.293493429310819,0.10998503906942236,0.0003821974954885106,0.16194660006556705
780,-1.5174234327547311,-0.5742688630907158,-0.5703583265971065,-0.5957939096279985,-1.7457563360972606,-1.60309810712407,-1.7240158536208436,-2.207222338899006,-2.1117940415683147,-2.150411512441881
781,-0.7053988047697033,0.3663697545956958,0.3257134177409339,0.3592114500117081,-0.05682560635286522,-0.2148690900555937,-0.2219673080953174,-0.6030018464593248,-0.575665867703731,-0.49872714636513227
782,-0.874570602266584,-2.314450305810577,-2.205296246091074,-2.4275255010680916,-1.6832033461067275,-1.0246693500122048,-1.1875699445045844,-1.3159887319880719,-1.1517139329029495,-1.3245693294035066
783,0.06151334388282304,-0.08827224395273622,-0.11446217596898117,-0.07915166588848566,-0.5572495262771303,-0.3691167586187579,-0.36501955052632,-0.6030018464593248,-0.575665867703731,-0.6638955829728073
784,0.3434663397109577,0.5074655472486573,0.5143601007594679,0.5157697056903485,0.8189162535145986,0.5949311699010174,0.7078722677061986,1.0012186459803565,0.9604623061608535,0.9877887831039414
785,-1.3144172757584742,-0.7310419660384511,-0.774725566533852,-0.7210405141709104,-0.6823555062581967,-1.140355101434578,-1.0802807626813324,-0.7812485678415118,-0.7676818894368042,-0.6638955829728073
786,-0.19788341227906092,1.0561714075657307,1.0960207067332837,1.001100298294134,0.7563632635240657,1.0191122584497183,0.8866875707449516,0.8229719245981695,0.9604623061608535,0.6574519098885914
787,-0.6264519659378257,-1.6403259631353162,-1.6707973108718925,-1.6447342226748896,-0.6823555062581967,-1.2560408528569507,-1.223333005112335,-0.7812485678415118,-0.7676818894368042,-0.6638955829728073
788,-0.930961201432211,-0.5272369322063957,-0.6175199973517398,-0.4079240028136296,0.4435983135713999,-0.33055484147796704,-0.0789150656643148,0.6447252032159826,0.5764302626947071,0.8226203464962671
789,-1.0324642799303394,-0.8407831381018661,-0.9319311357159643,-0.752352165306639,-0.4946965362865974,-0.9475455157306231,-0.7941762778193272,-0.6030018464593248,-0.575665867703731,-0.49872714636513227
790,-1.0888548790959665,-1.3267797572398456,-1.3721067294258793,-1.3003060601818803,-0.8700144762297961,-0.8704216814490406,-0.8299393384270783,-0.6030018464593248,-0.575665867703731,-0.6638955829728073
791,-0.35577708994281654,-0.13530417483705748,-0.24022663131467054,-0.06349584032062139,0.2559393435998,-0.29199292433717544,-0.11467812627206593,0.28823176045160936,0.19239821922856082,0.32711503667324204
792,0.4675256578753367,0.8210117531441279,0.7501684545326364,0.875853693751221,1.0065752234861984,0.4021215841970623,0.493293904059695,-0.06826168231276462,-0.19163382423758465,-0.003221836542107218
793,-1.0099080402640888,-0.24504534690047147,-0.2873883020693049,-0.15743079372780586,-0.4946965362865974,-0.8318597643082497,-0.7584132172115767,-0.4247551250771378,-0.3836498459706578,-0.3335587097574572
794,-0.20916153211218647,-1.467875549892807,-1.4978711847715687,-1.409896839156929,0.005727383637667712,-0.7932978471674589,-0.7584132172115767,0.4664784818337963,0.384414240961634,0.4922834732809171
795,-1.5512577922541073,-1.875485617556919,-1.9380467784814837,-1.7856366527856657,-1.4329913861445946,-1.3717266042793241,-1.3306221869355865,-1.4942354533702589,-1.3437299546360228,-1.4897377660111815
796,-0.930961201432211,-0.19801341601615136,-0.3031088589875152,-0.12611914259207732,0.2559393435998,-0.40767867575954875,-0.25773036870306787,0.10998503906942236,0.0003821974954885106,0.16194660006556705
797,1.7983437981841324,2.169260438494651,2.1807391340898583,2.159631390316073,1.63210512339153,1.250483761294465,1.423133479861211,0.8229719245981695,0.7684462844277803,0.9877887831039414
798,1.1329347280297346,0.5544974781329775,0.5615217715141023,0.5627371823939402,0.7563632635240657,0.9034265070273457,0.8866875707449516,0.8229719245981695,0.9604623061608535,0.8226203464962671
799,-0.6715644452703272,-0.29207727778479275,-0.27166774515109343,-0.2826773982707177,-0.4321435462960645,-0.4848025100411305,-0.43654567174182096,-0.2465084036949516,-0.3836498459706578,-0.3335587097574572
800,0.23068514137970383,1.040494097270957,1.033138479060439,1.0793794261334542,0.8814692435051316,0.7491788384641815,0.8151614495294507,-0.06826168231276462,-0.19163382423758465,-0.16839027314978222
801,-0.40088956927531794,-0.1509814851318312,-0.11446217596898117,-0.173086619295669,-0.4321435462960645,-0.13774525577401198,-0.15044118687981642,-0.6030018464593248,-0.575665867703731,-0.49872714636513227
802,-1.0888548790959665,-0.35478651896388663,-0.35027052974214956,-0.34530070054217366,-0.05682560635286522,-0.5233644271819221,-0.5795979141728236,-0.2465084036949516,-0.19163382423758465,-0.16839027314978222
803,1.7532313188516309,0.9150756149127692,0.9545356944693829,0.8915095193190853,0.9440222334956656,1.5975410155615835,1.458896540468962,1.5359588101269166,1.7285263930931445,1.4832940929269656
804,-1.336973515424725,-1.4051663087137134,-1.4192684001805125,-1.3785851880212006,-0.8074614862392632,-1.1017931842937871,-1.0445177020735819,-0.7812485678415118,-0.9596979111698765,-0.8290640195804815
